1986,"Clovis, CA, USA",36.8252277,-119.70291940000001,1
1986,"Coarsegold, CA, USA",37.262168700000004,-119.7009834,1
1986,"Columbus, OH, USA",39.9622601,-83.00070649999999,2
1986,"Corona, CA, USA",33.8752945,-117.56644490000001,1
1986,"Dallas, TX, USA",32.7762719,-96.7968559,1
1986,"Denver, CO, USA",39.7391536,-104.9847034,1
1986,"Detroit, MI, USA",42.3486635,-83.0567375,2
1986,"Drexel Hill, PA, USA",39.9483282,-75.30688779,1
1986,"Duluth, MN, USA",46.77293220000001,-92.1251218,1
1986,"East Lansing, MI, USA",42.735541600000005,-84.4852469,1
1986,"East Point, GA, USA",33.6795531,-84.43937240000001,1
1986,"Edmonton, AB, Canada",53.535410999999996,-113.50799599999999,1
1986,"El Cajon, CA, USA",32.7947731,-116.96252690000001,68
1986,"Ely, NV, USA",39.2999,-114.8418,1
1986,"Eureka, CA, USA",40.80207120000001,-124.16367290000001,1
1986,"Fair Haven, NJ, USA",40.3606653,-74.0381947,2
1986,"Fairfax, VA, USA",38.8462236,-77.3063733,1
1986,"Flushing, NY, USA",40.7654301,-73.8174291,1
1986,"Fort Lauderdale, FL, USA",26.122308399999998,-80.14337859999999,1
1986,"Framingham, MA, USA",42.2792625,-71.416172,1
1986,"Frankfort, KY, USA",38.2009055,-84.8732836,1
1986,"Fremont, CA, USA",37.548269700000006,-121.98857190000001,2
1986,"Ft Washington, MD, USA",38.71107575,-77.03469179,1
1986,"Gainesville, FL, USA",29.651939600000002,-82.32499609999999,3
1986,"Garden City, NY, USA",40.7266477,-73.6343052,1
1986,"Garland, TX, USA",32.912624,-96.6388833,1
1986,"Gilbert, MN, USA",47.488909,-92.4652,1
1986,"Glencoe, AL, USA",33.957043,-85.93246979999999,3
1986,"Gloucester, ON, Canada",45.35627385,-75.60026938,6
1986,"Granger, IN, USA",41.752274299999996,-86.11419959999999,1
1986,"Greenfield, WI, USA",42.9614039,-88.0125865,1
1986,"Greenville, SC, USA",34.851354,-82.3984882,1
1986,"Greenwich, CT, USA",41.0264862,-73.6284598,2
1986,"Guerneville, CA, USA",38.5017085,-122.9959133,35
1986,"Hamden, CT, USA",41.3959287,-72.89687159999998,2
1986,"Hamilton, ON, Canada",43.255205,-79.868202,1
1986,"Hawthorne, CA, USA",33.911454,-118.34816000000001,4
1986,"Haydenville, MA, USA",42.375088299999994,-72.7009246,3
1986,"Hebron, KY, USA",39.06589279999999,-84.70105759999998,2
1986,"Hollywood, CA, USA",34.102826799999995,-118.3299899,1
1986,"Indianapolis, IN, USA",39.7683331,-86.1583502,1
1986,"Iola, WI, USA",44.5080338,-89.1306665,1
1986,"Irvine, CA, USA",33.685696899999996,-117.82598190000002,1
1986,"Irving, TX, USA",32.829518300000004,-96.9442177,5
1986,"Islington, ON, Canada",43.6453376,-79.52486999999999,1
1986,"Ithaca, NY, USA",42.4396039,-76.49680190000001,1
1986,"Ivanhoe, CA, USA",36.3850195,-119.22029679999999,1
1986,"Iztapalapa, DF, Mexico",19.342829300000002,-99.04689194,1
1986,"Jackson, MI, USA",42.246503600000004,-84.4016963,1
1986,"Kansas City, MO, USA",39.100105,-94.5781416,7
1986,"Kent, OH, USA",41.1536674,-81.357886,1
1986,"Kitchener, ON, Canada",43.453168,-80.494423,1
1986,"Lake Buena Vista, FL, USA",28.38034955,-81.52975784,1
1986,"Lake Geneva, WI, USA",42.5916836,-88.4334301,1
1986,"Lakeport, CA, USA",39.0429506,-122.91582930000001,1
1986,"Lakewood, OH, USA",41.481993200000005,-81.7981908,2
1986,"Lancaster, PA, USA",40.038129999999995,-76.3056686,1
1986,"Lanham, MD, USA",38.9670551,-76.8619166,1
1986,"Lansing, MI, USA",42.73377120000001,-84.5553805,3
1986,"Las Vegas, NV, USA",36.1662859,-115.149225,1
1986,"Lexington, KY, USA",38.0464066,-84.4970393,2
1986,"Lindenhurst, IL, USA",42.410576500000005,-88.02619109999999,3
1986,"London, OH, USA",39.886449299999995,-83.44825300000001,1
1986,"Long Beach, CA, USA",33.78538945,-118.1580493,10
1986,"Longwood, FL, USA",28.700722499999998,-81.34927797,4
1986,"Los Angeles, CA, USA",34.14391585,-118.76114380000001,3
1986,"MO, Mexico",19.526663,-99.0413902,1
1986,"Madison, WI, USA",43.074760999999995,-89.3837613,1
1986,"Mamaroneck, NY, USA",40.9487097,-73.7326309,1
1986,"Manhattan Beach, CA, USA",33.895497,-118.400345,1
1986,"Maplewood, NY, USA",43.107418,-77.69411140000001,1
1986,"Marietta, GA, USA",33.9528472,-84.54961479999999,1
1986,"Martinsville, IN, USA",36.691526200000006,-79.8725386,1
1986,"Massaquequa Park, NY, USA",42.86385,-73.77823000000001,1
1986,"Meaford, ON, Canada",44.608655999999996,-80.59146,1
1986,"Medford, OR, USA",42.326418100000005,-122.8718605,4
1986,"Memphis, TN, USA",35.1490215,-90.0516285,3
1986,"Mentor, OH, USA",41.7262975,-81.3389177,1
1986,"Merritt Island, FL, USA",28.2662775,-80.66369845,1
1986,Mexico,19.4326009,-99.1333416,2
1986,"Mexico City, DF, Mexico",19.4326009,-99.1333416,7
1986,"Midland, TX, USA",31.997366200000002,-102.07794820000001,2
1986,"Milford, OH, USA",39.174625,-84.2958988,1
1986,"Mililani, HI, USA",21.450830800000002,-158.00957830000002,1
1986,"Minneapolis, MN, USA",44.9772995,-93.2654692,1
1986,"Montreal, QC, Canada",45.4972159,-73.61036419999999,2
1986,"Mountain View, CA, USA",37.3893889,-122.0832101,2
1986,"NY, USA",43.1561681,-75.84499459999999,2
1986,"Naperville, IL, USA",41.7728659,-88.1478527,1
1986,"Nashville, TN, USA",36.1622296,-86.7743531,1
1986,"New Haven, CT, USA",41.3082138,-72.92505179999999,1
1986,"New York, NY, USA",42.68400365,-73.84798682,198
1986,"Niles, IL, USA",42.028931899999996,-87.8122348,2
1986,"Norfolk, VA, USA",36.888993299999996,-76.24816240000001,4
1986,"Norristown, PA, USA",40.121497,-75.3399048,8
1986,"North Augusta, SC, USA",33.5018026,-81.9651153,3
1986,"North Bay, ON, Canada",46.309211499999996,-79.4607617,1
1986,"North Easton, MA, USA",42.0667665,-71.10365920000001,1
1986,"North Hollywood, CA, USA",34.1729044,-118.37403710000001,8
1986,"North Miami, FL, USA",25.90560775,-80.17506955,1
1986,"Northampton, MA, USA",42.3190227,-72.6306344,2
1986,"Northbrook, IL, USA",42.1299234,-87.8299476,1
1986,"Nottingham, NH, USA",43.115019000000004,-71.100082,1
1986,"Oak Park, IL, USA",41.885031700000006,-87.7845025,1
1986,"Ontario, CA, USA",50.000678,-86.000977,1
1986,"Paducah, KY, USA",37.0833893,-88.6000478,1
1986,"Panorama City, CA, USA",34.2242902,-118.44537450000001,1
1986,"Park Forest, IL, USA",41.491423600000005,-87.67448909999999,4
1986,"Peru, IN, USA",41.3272919,-89.1287636,1
1986,"Philadelphia, PA, USA",39.952399299999996,-75.1635899,1
1986,"Plano, TX, USA",33.013676399999994,-96.6925096,1
1986,"Point Arena, CA, USA",38.908798,-123.69307260000001,1
1986,"Portland, ME, USA",43.6610277,-70.25485959999999,1
1986,"Portland, OR, USA",45.5202471,-122.6741949,3
1986,"Poughkeepsie, NY, USA",41.7065779,-73.9284101,5
1986,"Princeton, WI, USA",43.85081339999999,-89.12178279999999,7
1986,"Pullman, WA, USA",46.7304268,-117.173895,5
1986,"Queens Village, NY, USA",40.72676920000001,-73.7415208,4
1986,"Racine, WI, USA",42.7260523,-87.78252420000001,3
1986,"Raleigh, NC, USA",35.7803977,-78.63909890000001,1
1986,"Richmond, VA, USA",37.53850870000001,-77.43428,3
1986,"Rochester, NY, USA",43.157284999999995,-77.615214,3
1986,"Rockford, IL, USA",42.2713945,-89.09396600000001,1
1986,"Rockville, MD, USA",39.0840054,-77.15275729999999,1
1986,"Sacramento, CA, USA",38.5815719,-121.49439960000001,7
1986,"Salem, OR, USA",44.9391565,-123.033121,1
1986,"San Antonio, TX, USA",29.424600199999997,-98.4951405,4
1986,"San Bernardino, CA, USA",34.1083449,-117.2897652,1
1986,"San Diego, CA, USA",32.7174209,-117.16277140000001,3
1986,"San Francisco, CA, USA",37.779280799999995,-122.4192363,11
1986,"San Jose, CA, USA",37.3297085,-121.90315990000002,3
1986,"San Juan Capistrano, CA, USA",33.5016932,-117.66255090000001,1
1986,"San Mateo, CA, USA",37.496904,-122.33305729999998,1
1986,"Sault St. Marie, ON, Canada",46.5136,-84.3358,5
1986,"Savannah, GA, USA",32.0809263,-81.09117679999999,1
1986,"Scottsdale, AZ, USA",33.5091215,-111.8992365,3
1986,"Seattle, WA, USA",47.6038321,-122.3300624,11
1986,"Sharon, CT, USA",41.8792599,-73.4767897,3
1986,"Sleepy Eye, MN, USA",44.2959518,-94.71366851,2
1986,"Somerville, MA, USA",42.3875968,-71.0994968,2
1986,"South Bend, IN, USA",41.68338129999999,-86.2500066,6
1986,"South Charleston, WV, USA",38.368429,-81.69957,1
1986,"South Deerfield, MA, USA",42.4773097,-72.6078667,5
1986,"South Holland, IL, USA",41.60086810000001,-87.6069894,1
1986,"South Salem, NY, USA",41.2723173,-73.5529034,1
1986,"Southfield, MI, USA",42.473368900000004,-83.2218731,2
1986,"Springfield, OH, USA",39.9242266,-83.80881720000001,1
1986,"St Clair Shores, MI, USA",42.4969805,-82.8888054,1
1986,"St Paul, MN, USA",44.9504037,-93.10150259999999,1
1986,"St. John, NL, Canada",47.55807,-52.7155,1
1986,"St. Lambert, QC, Canada",45.5016203,-73.51029809999999,1
1986,"Staten Island, NY, USA",40.5834557,-74.14960479999999,1
1986,"Stockton, CA, USA",37.9577016,-121.29077959999998,1
1986,"Strongsville, OH, USA",41.314473299999996,-81.83511,2
1986,"Suffern, NY, USA",41.11513720000001,-74.1493948,2
1986,"Taxqueña, DF, Mexico",19.3416103,-99.1412606,1
1986,"Taylor, AZ, USA",34.4647338,-110.0916551,1
1986,"Tenayuca, DF, Mexico",19.379210600000004,-99.1581644,1
1986,"Toledo, OH, USA",41.678675399999996,-83.51272829999999,2
1986,"Toms River, NJ, USA",39.9537359,-74.1979576,1
1986,"Toronto, ON, Canada",43.653963,-79.38720699999999,12
1986,"Trinidad, CA, USA",41.059290999999995,-124.143125,1
1986,"Tucson, AZ, USA",32.2218917,-110.92623529999999,1
1986,USA,39.7837304,-128.0,7
1986,"Uhrichsville, OH, USA",40.393121799999996,-81.3464998,1
1986,"Utica, NY, USA",43.100903100000004,-75.2326641,2
1986,"Vancouver, BC, Canada",49.2608724,-123.11395290000002,3
1986,"Waldwick, NJ, USA",41.0106529,-74.1179203,1
1986,"Warwick, RI, USA",41.700202399999995,-71.4161108,1
1986,"Watseka, IL, USA",40.7761465,-87.7364218,1
1986,"West Plains, MO, USA",36.7281652,-91.8525756,1
1986,"Westbrook, ME, USA",43.6770252,-70.3711617,1
1986,"Westwood, NJ, USA",40.99120870000001,-74.0326395,1
1986,"Weymouth, MA, USA",42.221218799999995,-70.9391625,1
1986,"Wichita, KS, USA",37.6922361,-97.3375448,2
1986,"Williamsport, PA, USA",41.2493292,-77.0027671,2
1986,"Willoughby, OH, USA",41.6397696,-81.4065011,1
1986,"Wilmington, DE, USA",39.7459468,-75.546589,3
1986,"Woodside, NY, USA",42.521728100000004,-78.7650292,6
1986,"Wooster, OH, USA",40.7991766,-81.9383187,2
1986,"Worcester, MA, USA",42.262593200000005,-71.8022934,1
1986,"Wyoming, MI, USA",42.9132581,-85.7057035,2
1986,"Ypsilanti, MI, USA",42.2410562,-83.613055,3
1987,"Agoura, CA, USA",34.14391585,-118.76114380000001,12
1987,"Akron, OH, USA",41.083064,-81.518485,1
1987,"Albuquerque, NM, USA",35.0841034,-106.6509851,1
1987,"Alexandria, VA, USA",38.8147596,-77.09024765,2
1987,"Anaheim, CA, USA",33.8347516,-117.911732,1
1987,"Ankeny, IA, USA",41.731871500000004,-93.60038370000001,1
1987,"Ann Arbor, MI, USA",42.268156899999994,-83.7312291,1
1987,"Annandale, VA, USA",38.8303098,-77.19649659999999,1
1987,"Apalachin, NY, USA",42.0695189,-76.15465040000001,1
1987,"Atlanta, GA, USA",33.749098700000005,-84.39018490000001,1
1987,"Auburn, CA, USA",38.894593900000004,-121.07398970000001,4
1987,"Auburn, ME, USA",44.0978509,-70.2311655,1
1987,"Austin, TX, USA",30.2711286,-97.7436995,3
1987,"Baltimore, MD, USA",39.2908816,-76.610759,4
1987,"Bellevue, WA, USA",47.614421899999996,-122.1923372,1
1987,"Berkeley, CA, USA",37.8708393,-122.27286389999999,2
1987,"Bethany, OK, USA",35.5186728,-97.63226479999999,5
1987,"Bethel, CT, USA",41.3712063,-73.41400970000001,4
1987,"Birmingham, AL, USA",33.5206824,-86.80243259999999,2
1987,"Bogota, NJ, USA",40.874287,-74.029735,1
1987,"Bonner Springs, KS, USA",43.0166806,-88.0070315,1
1987,"Boston, MA, USA",42.3602534,-71.0582912,3
1987,"Boulder, CO, USA",40.0149856,-105.2705456,1
1987,"Brampton, ON, Canada",43.6858146,-79.7599337,1
1987,"Brandon, MB, Canada",49.8511143,-99.9608924,1
1987,"Bristol, CT, USA",41.6845299,-72.94139577,1
1987,"Brooklyn Center, MN, USA",45.07485429999999,-93.3296296,1
1987,"Brooklyn, NY, USA",40.6501038,-73.9495823,16
1987,"Burbank, CA, USA",34.181648200000005,-118.3258554,2
1987,"Cambridge, MA, USA",42.3750997,-71.1056157,1
1987,"Canoga Park, CA, USA",34.2010776,-118.5978259,4
1987,"Carrboro, NC, USA",35.91014379999999,-79.0752895,1
1987,"Cave City, KY, USA",37.1367544,-85.95621690000002,1
1987,"Champaign, IL, USA",40.116420500000004,-88.2433829,1
1987,"Chattanooga, TN, USA",35.0456297,-85.3096801,1
1987,"Chicago, IL, USA",41.8755546,-87.6244212,31
1987,"Chino, CA, USA",34.013356099999996,-117.690075,4
1987,"Cincinnati, OH, USA",39.1014537,-84.5124602,1
1987,"Cleveland, OH, USA",41.5051613,-81.6934446,2
1987,"Clovis, CA, USA",36.8252277,-119.70291940000001,1
1987,"Collinsville, IL, USA",38.670326700000004,-89.98454759999998,1
1987,"Columbus, OH, USA",39.9622601,-83.00070649999999,1
1987,"Corinth, MS, USA",34.9342548,-88.52227020000001,1
1987,"Covington, KY, USA",39.083622399999996,-84.508371,1
1987,"Cucamonga, CA, USA",34.1033192,-117.5751735,1
1987,"DF, Mexico",19.4326009,-99.1333416,1
1987,"Dallas, TX, USA",32.7762719,-96.7968559,5
1987,"Davis, CA, USA",38.545379,-121.74458349999999,1
1987,"Daytona, FL, USA",29.3441679,-81.1354458,1
1987,"Denver, CO, USA",39.7391536,-104.9847034,3
1987,"Detroit, MI, USA",42.3486635,-83.0567375,1
1987,"Dover, DE, USA",39.158167999999996,-75.5243682,1
1987,"East Hartford, CT, USA",41.7623342,-72.62040921,1
1987,"East Point, GA, USA",33.6795531,-84.43937240000001,2
1987,"El Cajon, CA, USA",32.7947731,-116.96252690000001,50
1987,"Elgin, IL, USA",42.0372487,-88.2811895,2
1987,"Fairfax, VA, USA",38.8462236,-77.3063733,1
1987,"Farmingdale, NY, USA",40.7328811,-73.4458564,1
1987,"Flint, MI, USA",43.0171773,-83.7236024,2
1987,"Forest Hills, NY, USA",43.1037625,-77.48413978,1
1987,"Forestville, CA, USA",38.483340500000004,-122.86158429999999,52
1987,"Fort Worth, TX, USA",32.753177,-97.3327459,1
1987,"Garden City, NY, USA",40.7266477,-73.6343052,3
1987,"Garland, TX, USA",32.912624,-96.6388833,1
1987,"Glendale, CA, USA",34.142497999999996,-118.24859599999999,1
1987,"Gloucester, ON, Canada",45.35627385,-75.60026938,4
1987,"Granada Hills, CA, USA",34.2962795,-118.50589860000001,1
1987,"Grand Rapids, MI, USA",42.963240500000005,-85.66786390000001,3
1987,"Greenfield, WI, USA",42.9614039,-88.0125865,4
1987,"Greenwich, CT, USA",41.0264862,-73.6284598,4
1987,"Gretna, LA, USA",36.9528412,-79.36023409999999,1
1987,"Guelph, ON, Canada",43.546557,-80.249977,1
1987,"Guerneville, CA, USA",38.5017085,-122.9959133,5
1987,"Harrison, ID, USA",47.454349900000004,-116.7854567,1
1987,"Hawthorne, CA, USA",33.911454,-118.34816000000001,2
1987,"Haydenville, MA, USA",42.375088299999994,-72.7009246,4
1987,"Hebron, KY, USA",39.06589279999999,-84.70105759999998,1
1987,"Hellertown, PA, USA",40.58168445,-75.33606128,1
1987,"Hillside, NJ, USA",40.701213,-74.2301459,1
1987,"Hollywood, CA, USA",34.102826799999995,-118.3299899,5
1987,"Holtville, CA, USA",32.8104966,-115.3794264,1
1987,"Kansas City, MO, USA",39.100105,-94.5781416,5
1987,"Keego Harbor, MI, USA",42.60808839999999,-83.34382480000001,1
1987,"Kitchener, ON, Canada",43.453168,-80.494423,1
1987,"Lake Geneva, WI, USA",42.5916836,-88.4334301,2
1987,"Lakewood, CA, USA",33.8503463,-118.11719140000001,1
1987,"Lakewood, CO, USA",39.6246085,-105.084204,1
1987,"Laval, QC, Canada",45.60558895,-73.73449699999999,1
1987,"Lawrence, KS, USA",38.9719384,-95.2359496,1
1987,"Lexington, KY, USA",38.0464066,-84.4970393,1
1987,"Lombard, IL, USA",41.8800296,-88.0078435,1
1987,"Long Beach, CA, USA",33.78538945,-118.1580493,32
1987,"Longwood, FL, USA",28.700722499999998,-81.34927797,6
1987,"Los Angeles, CA, USA",34.14391585,-118.76114380000001,15
1987,"MO, Mexico",19.526663,-99.0413902,3
1987,"Mamaroneck, NY, USA",40.9487097,-73.7326309,7
1987,"Manhattan Beach, CA, USA",33.895497,-118.400345,3
1987,"Maplewood, NJ, USA",40.731212299999996,-74.2734808,3
1987,"Marietta, GA, USA",33.9528472,-84.54961479999999,1
1987,"Mesquite, TX, USA",32.7666103,-96.59947199999999,1
1987,"Mexico City, DF, Mexico",19.4326009,-99.1333416,10
1987,"Miami, FL, USA",25.7742658,-80.1936589,1
1987,"Miguel Hidalgo, DF, Mexico",19.42966465,-99.19867504,1
1987,"Minneapolis, MN, USA",44.9772995,-93.2654692,2
1987,"Modesto, CA, USA",37.6390972,-120.99687820000001,1
1987,"Monroe, LA, USA",32.5093109,-92.1193012,1
1987,"Montreal, QC, Canada",45.4972159,-73.61036419999999,7
1987,"Morristown, TN, USA",36.2139814,-83.2948923,1
1987,"Mountain Home, TN, USA",36.3083,-82.3764,1
1987,"Munroe Falls, Oh, USA",41.139036,-81.440022,1
1987,"Nashville, TN, USA",36.1622296,-86.7743531,1
1987,"New Milford, CT, USA",41.58674179999999,-73.41176538,2
1987,"New York, NY, USA",42.68400365,-73.84798682,252
1987,"Newbury Park, CA, USA",34.183473,-118.9150585,13
1987,"Norfolk, VA, USA",36.888993299999996,-76.24816240000001,5
1987,"Norristown, PA, USA",40.121497,-75.3399048,15
1987,"North Bay, ON, Canada",46.309211499999996,-79.4607617,1
1987,"North Haven, CT, USA",41.390930499999996,-72.859545,1
1987,"North Manchester, IN, USA",41.0006005,-85.768597,1
1987,"North Salt Lake, UT, USA",40.8485564,-111.9068824,1
1987,"Northampton, MA, USA",42.3190227,-72.6306344,1
1987,"Norwich, VT, USA",43.71355,-72.30789200000001,1
1987,"Oakland, CA, USA",37.804455700000005,-122.27135630000001,2
1987,"Oklahoma City, OK, USA",35.4729886,-97.5170536,5
1987,"Old Bethpage, NY, USA",40.7625993,-73.4531786,1
1987,"Olympia, WA, USA",47.045019700000005,-122.8948725,1
1987,"Omaha, NE, USA",41.258731700000006,-95.93787320000001,1
1987,"Oneonta, NY, USA",42.453492,-75.0629531,1
1987,"Ontario, CA, USA",50.000678,-86.000977,1
1987,"Orlando, FL, USA",28.5421097,-81.37903879999999,1
1987,"Oskaloosa, IA, USA",41.2963365,-92.64496120000001,1
1987,"Ottawa, ON, Canada",45.421106,-75.690308,3
1987,"Packwood, IA, USA",41.13280579999999,-92.08273609999999,1
1987,"Paducah, KY, USA",37.0833893,-88.6000478,1
1987,"Park Forest, IL, USA",41.491423600000005,-87.67448909999999,1
1987,"Park Ridge, IL, USA",42.011141200000004,-87.8406192,1
1987,"Parkersburg, WV, USA",39.2699565,-81.5506916,1
1987,"Penticton, BC, Canada",49.494890999999996,-119.594421,1
1987,"Peru, IN, USA",41.3272919,-89.1287636,2
1987,"Philadelphia, PA, USA",39.952399299999996,-75.1635899,2
1987,"Phoenix, AZ, USA",33.448586600000006,-112.0773456,1
1987,"Pittsburgh, PA, USA",40.4416941,-79.99008609999998,1
1987,"Portland, OR, USA",45.5202471,-122.6741949,15
1987,"Prescott, AZ, USA",34.5402813,-112.469518,8
1987,"Princeton, WI, USA",43.85081339999999,-89.12178279999999,10
1987,"QC, Canada",52.4760892,-71.8258668,1
1987,"Racine, WI, USA",42.7260523,-87.78252420000001,5
1987,"Radnor, PA, USA",40.0420325,-75.35359749999999,1
1987,"Raleigh, NC, USA",35.7803977,-78.63909890000001,2
1987,"Reno, NV, USA",39.529270000000004,-119.8136744,1
1987,"Richland, IA, USA",41.1855708,-91.992953,1
1987,"Richmond, CA, USA",37.9357576,-122.3477486,1
1987,"Richmond, VA, USA",37.53850870000001,-77.43428,1
1987,"Rochester, NY, USA",43.157284999999995,-77.615214,5
1987,"Sacramento, CA, USA",38.5815719,-121.49439960000001,12
1987,"Saginaw, MI, USA",43.420038700000006,-83.9490365,1
1987,"San Antonio, TX, USA",29.424600199999997,-98.4951405,3
1987,"San Clemente, CA, USA",33.4270275,-117.6124179,1
1987,"San Diego, CA, USA",32.7174209,-117.16277140000001,1
1987,"San Francisco, CA, USA",37.779280799999995,-122.4192363,6
1987,"San Jose, CA, USA",37.3297085,-121.90315990000002,6
1987,"San Mateo, CA, USA",37.496904,-122.33305729999998,3
1987,"Saskatoon, SK, Canada",52.131802,-106.66076699999999,3
1987,"Sault St. Marie, ON, Canada",46.5136,-84.3358,1
1987,"Scottsdale, AZ, USA",33.5091215,-111.8992365,1
1987,"Scottsville, NY, USA",43.02589570000001,-77.74528259999998,1
1987,"Seattle, WA, USA",47.6038321,-122.3300624,6
1987,"Secaucus, NJ, USA",40.7899291,-74.0566735,1
1987,"Sherbrooke, QC, Canada",45.403271000000004,-71.889038,1
1987,"Sicklerville, NJ, USA",39.7173375,-74.9693329,2
1987,"Simi Valley, CA, USA",34.2694474,-118.78148200000001,1
1987,"Sleepy Eye, MN, USA",44.2959518,-94.71366851,1
1987,"South Beloit, IL, USA",42.4930708,-89.03677640000001,1
1987,"South Bend, IN, USA",41.68338129999999,-86.2500066,7
1987,"South Deerfield, MA, USA",42.4773097,-72.6078667,5
1987,"St James, NY, USA",40.8789871,-73.15677779999999,1
1987,"St Louis, MO, USA",38.62727329999999,-90.19788890000001,1
1987,"St-Genevieve, QC, Canada",45.4789,-73.8717,1
1987,"Stafford, VA, USA",38.4167265,-77.4579783,1
1987,"Strongsville, OH, USA",41.314473299999996,-81.83511,1
1987,"Studio City, CA, USA",34.148398900000004,-118.39618770000001,2
1987,"Sunrise, FL, USA",26.148244899999998,-80.32888594,1
1987,"Tallahassee, FL, USA",30.4380832,-84.2809332,1
1987,"Tenayuca, DF, Mexico",19.379210600000004,-99.1581644,1
1987,"Thousand Oaks, CA, USA",34.1705609,-118.83759369999999,9
1987,"Toms River, NJ, USA",39.9537359,-74.1979576,3
1987,"Toronto, ON, Canada",43.653963,-79.38720699999999,14
1987,"Trinidad, CA, USA",41.059290999999995,-124.143125,2
1987,"Tucson, AZ, USA",32.2218917,-110.92623529999999,2
1987,"Tuscola, IL, USA",39.799198600000004,-88.28310379999999,2
1987,USA,39.7837304,-128.0,1
1987,"Van Nuys, CA, USA",34.1866581,-118.448729,1
1987,"Vancouver, BC, Canada",49.2608724,-123.11395290000002,2
1987,"W Boylston, MA, USA",42.3667589,-71.785627,1
1987,"Waldwick, NJ, USA",41.0106529,-74.1179203,2
1987,"Warwick, RI, USA",41.700202399999995,-71.4161108,1
1987,"Washington, DC, USA",38.8949549,-77.03664559999999,7
1987,"Waterbury, CT, USA",41.558152500000006,-73.0514966,3
1987,"Watseka, IL, USA",40.7761465,-87.7364218,1
1987,"West Boylston, MA, USA",42.3667589,-71.785627,2
1987,"Westlake Village, CA, USA",34.145908,-118.806152,13
1987,"Wheaton, IL, USA",41.864695899999994,-88.1101709,4
1987,"Wheeling, WV, USA",40.063961600000006,-80.72091490000001,2
1987,"Wichita, KS, USA",37.6922361,-97.3375448,1
1987,"Winnipeg, MB, Canada",49.884017,-97.16857900000001,1
1987,"Winooski, VT, USA",44.495036,-73.183022,2
1987,"Woodstock, IL, USA",42.3149592,-88.4475375,1
1987,"Worcester, MA, USA",42.262593200000005,-71.8022934,6
1987,"Worthington, OH, USA",40.0930945,-83.0179593,1
1987,"Wyoming, MI, USA",42.9132581,-85.7057035,2
1987,"Ypsilanti, MI, USA",42.2410562,-83.613055,2
1988,"Akron, OH, USA",41.083064,-81.518485,1
1988,"Albany, NY, USA",42.6511674,-73.754968,1
1988,"Albuquerque, NM, USA",35.0841034,-106.6509851,1
1988,"Ann Arbor, MI, USA",42.268156899999994,-83.7312291,2
1988,"Atlanta, GA, USA",33.749098700000005,-84.39018490000001,1
1988,"Auburn, CA, USA",38.894593900000004,-121.07398970000001,6
1988,"Austin, TX, USA",30.2711286,-97.7436995,2
1988,"Baltimore, MD, USA",39.2908816,-76.610759,2
1988,"Beaufort, SC, USA",32.431581300000005,-80.6698286,2
1988,"Beaverton, OR, USA",45.4871723,-122.8037804,1
1988,"Berkeley, CA, USA",37.8708393,-122.27286389999999,1
1988,"Brockton, MA, USA",42.083433500000005,-71.0183787,1
1988,"Brooklyn, NY, USA",40.6501038,-73.9495823,1
1988,"Burbank, CA, USA",34.181648200000005,-118.3258554,3
1988,"Burnt Hills, NY, USA",55.001251,-115.00213600000001,1
1988,"CA, USA",36.7014631,-118.75599740000001,1
1988,"CO, USA",38.7251776,-105.60771670000001,1
1988,"Calabasas, CA, USA",34.144664299999995,-118.6440973,2
1988,"Cary, NC, USA",35.788297299999996,-78.7811925,1
1988,"Charlotte, NC, USA",35.2270869,-80.8431268,1
1988,"Chicago, IL, USA",41.8755546,-87.6244212,28
1988,"Chino, CA, USA",34.013356099999996,-117.690075,3
1988,"Cincinnati, OH, USA",39.1014537,-84.5124602,1
1988,"College Place, WA, USA",46.0491763,-118.38804170000002,2
1988,"Columbia, MO, USA",38.951883,-92.3337366,1
1988,"Columbus, OH, USA",39.9622601,-83.00070649999999,2
1988,"Corinth, MS, USA",34.9342548,-88.52227020000001,1
1988,"DF, Mexico",19.4326009,-99.1333416,1
1988,"Dallas, TX, USA",32.7762719,-96.7968559,5
1988,"Daly City, CA, USA",37.7057671,-122.4619205,1
1988,"Davis, CA, USA",38.545379,-121.74458349999999,1
1988,"Denver, CO, USA",39.7391536,-104.9847034,2
1988,"El Cajon, CA, USA",32.7947731,-116.96252690000001,21
1988,"Elizabethtown, KY, USA",37.693952,-85.8591285,1
1988,"Evanston, IL, USA",42.0447388,-87.6930459,1
1988,"Forestville, CA, USA",38.483340500000004,-122.86158429999999,34
1988,"Fort Wayne, IN, USA",41.0799898,-85.13860150000001,1
1988,"Fort Worth, TX, USA",32.753177,-97.3327459,1
1988,"Frederick, MD, USA",39.4142186,-77.4109269,1
1988,"Gastonia, NC, USA",35.262082,-81.1873005,1
1988,"Glendora, CA, USA",34.136118700000004,-117.86533899999999,1
1988,"Glenn Dale, MD, USA",38.9876104,-76.8205265,4
1988,"Granada Hills, CA, USA",34.2962795,-118.50589860000001,6
1988,"Granada House, CA, USA",34.275631,-118.501038,1
1988,"Grand Terrace, CA, USA",34.0339031,-117.3136544,1
1988,"Greenfield, WI, USA",42.9614039,-88.0125865,2
1988,"Hamilton, ON, Canada",43.255205,-79.868202,1
1988,"Haydenville, MA, USA",42.375088299999994,-72.7009246,2
